"ID_VICTIMA","FECHA",AÑO,"MES","TRIMESTRE","DIA_SEMANA","HORA","DEPARTAMENTO","JURISDICCION","LUGAR","MOTIVO_APARENTE","TIPO","ARMAREC","PROCESADOS","MENORESCINICIOPROC","ACLARADO","SEXO","EDADCALC","NACIONALIDAD","ANTECEDENTES","ANTECEDENTESPORESTUPEFACIENTES","REL_VICT_AGRES"
"TBO1159676","11.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","SABADO","21","CANELONES","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","18","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO2159676","11.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","SABADO","21","CANELONES","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","47","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO1172668","12.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","DOMINGO","2","CANELONES","SECCIONAL 18","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","32","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO11745344","28.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MARTES","15","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","36","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO11770446","28.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MARTES","20","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","46","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO11782178","28.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MARTES","23","MONTEVIDEO","SECCIONAL 18","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","26","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO11960510","30.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","JUEVES","23","MONTEVIDEO","SECCIONAL 23","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","11","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO21960510","30.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","JUEVES","23","MONTEVIDEO","SECCIONAL 23","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","16","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO31960510","30.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","JUEVES","23","MONTEVIDEO","SECCIONAL 23","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","18","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO41960510","30.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","JUEVES","23","MONTEVIDEO","SECCIONAL 23","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","40","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO1343342","13.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","LUNES","23","MONTEVIDEO","SECCIONAL 9","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","37","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"TBO1446382","14.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MARTES","22","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","30","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO1457960","15.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MIERCOLES","3","TACUAREMBO","SECCIONAL 14","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","31","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBO1466794","15.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MIERCOLES","3","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO1500310","15.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MIERCOLES","10","MONTEVIDEO","SECCIONAL 24","LOCAL COMERCIAL","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","31","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","SIN RELACION"
"TBO1552782","15.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","MIERCOLES","22","MONTEVIDEO","SECCIONAL 14","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","41","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO163720","10.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","VIERNES","20","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","21","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBO1826496","18.05.2024",2024,"MAYO","SEGUNDO TRIMESTRE","SABADO","17","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","27","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBP11293458","20.03.2024",2024,"MARZO","PRIMER TRIMESTRE","MIERCOLES","12","MONTEVIDEO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","34","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBP11310160","20.03.2024",2024,"MARZO","PRIMER TRIMESTRE","MIERCOLES","15","CANELONES","SECCIONAL 25","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","32","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBP113270","07.03.2024",2024,"MARZO","PRIMER TRIMESTRE","JUEVES","11","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","31","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBP11417932","21.03.2024",2024,"MARZO","PRIMER TRIMESTRE","JUEVES","20","CERRO LARGO","SECCIONAL 15","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","OTRAS ARMAS","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","20","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"TBP11464566","22.03.2024",2024,"MARZO","PRIMER TRIMESTRE","VIERNES","9","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","48","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBP11567466","23.03.2024",2024,"MARZO","PRIMER TRIMESTRE","SABADO","7","MONTEVIDEO","SECCIONAL 12","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","OBJETO PESADO / CONTUNDENTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","81","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"TBP11627834","23.03.2024",2024,"MARZO","PRIMER TRIMESTRE","SABADO","23","MONTEVIDEO","SECCIONAL 16","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBP11707172","25.03.2024",2024,"MARZO","PRIMER TRIMESTRE","LUNES","24","MALDONADO","SECCIONAL 6","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","40","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBP11776584","25.03.2024",2024,"MARZO","PRIMER TRIMESTRE","LUNES","16","MONTEVIDEO","SECCIONAL 17","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","CORTO / PUNZANTE","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","20","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"TBP21776584","25.03.2024",2024,"MARZO","PRIMER TRIMESTRE","LUNES","16","MONTEVIDEO","SECCIONAL 17","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","CORTO / PUNZANTE","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","58","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","FAMILIAR"
"TBP11777368","25.03.2024",2024,"MARZO","PRIMER TRIMESTRE","LUNES","18","MONTEVIDEO","SECCIONAL 7","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBP11901758","27.03.2024",2024,"MARZO","PRIMER TRIMESTRE","MIERCOLES","24","MONTEVIDEO","SECCIONAL 13","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","29","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBP11947384","27.03.2024",2024,"MARZO","PRIMER TRIMESTRE","MIERCOLES","14","MALDONADO","SECCIONAL 6","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TBP21947384","27.03.2024",2024,"MARZO","PRIMER TRIMESTRE","MIERCOLES","14","MALDONADO","SECCIONAL 6","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","27","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TBP1234078","09.03.2024",2024,"MARZO","PRIMER TRIMESTRE","SABADO","14","MONTEVIDEO","SECCIONAL 15","RESIDENCIA","VIOLENCIA DOMESTICA Y ASOCIADOS","NO CORRESPONDE","ARMA DE FUEGO","AUTOR MAYOR FALLECIDO","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","66","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","PAREJA/EX PAREJA"
"TBP1313850","10.03.2024",2024,"MARZO","PRIMER TRIMESTRE","DOMINGO","16","MALDONADO","SECCIONAL 6","OTROS/SIN DATO","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","MUJER","46","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBP1515940","12.03.2024",2024,"MARZO","PRIMER TRIMESTRE","MARTES","15","MALDONADO","SECCIONAL 10","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","34","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TBP157524","07.03.2024",2024,"MARZO","PRIMER TRIMESTRE","JUEVES","19","MONTEVIDEO","SECCIONAL 18","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","45","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBP1744994","14.03.2024",2024,"MARZO","PRIMER TRIMESTRE","JUEVES","20","MONTEVIDEO","SECCIONAL 17","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","35","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBP1847866","15.03.2024",2024,"MARZO","PRIMER TRIMESTRE","VIERNES","18","MONTEVIDEO","SECCIONAL 19","RESIDENCIA","OTROS MOTIVOS","NO CORRESPONDE","ARMA PERSONAL / ESTRANGULACION / ASFIXIA / AHOGAMIENTO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","75","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT11188338","18.01.2024",2024,"ENERO","PRIMER TRIMESTRE","JUEVES","2","MONTEVIDEO","SECCIONAL 23","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","32","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT11255202","18.01.2024",2024,"ENERO","PRIMER TRIMESTRE","JUEVES","15","MONTEVIDEO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","8","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT21255202","18.01.2024",2024,"ENERO","PRIMER TRIMESTRE","JUEVES","15","MONTEVIDEO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","CON ANTECEDENTES","AMIGO/CONOCIDO"
"TBT11339552","19.01.2024",2024,"ENERO","PRIMER TRIMESTRE","VIERNES","13","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","38","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT11394726","20.01.2024",2024,"ENERO","PRIMER TRIMESTRE","SABADO","3","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","26","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBT11462878","20.01.2024",2024,"ENERO","PRIMER TRIMESTRE","SABADO","23","PAYSANDU","SECCIONAL 2","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","OBJETO PESADO / CONTUNDENTE","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBT11971512","26.01.2024",2024,"ENERO","PRIMER TRIMESTRE","VIERNES","1","PAYSANDU","SECCIONAL 1","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","18","URUGUAYA","SIN DATO","SIN DATO","AMIGO/CONOCIDO"
"TBT133268","06.01.2024",2024,"ENERO","PRIMER TRIMESTRE","SABADO","3","MONTEVIDEO","SECCIONAL 24","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","56","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT1489318","10.01.2024",2024,"ENERO","PRIMER TRIMESTRE","MIERCOLES","21","MONTEVIDEO","SECCIONAL 23","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","19","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBT1514308","11.01.2024",2024,"ENERO","PRIMER TRIMESTRE","JUEVES","5","CANELONES","SECCIONAL 30","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","SIN DATO/ DESCONOCIDO","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","46","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT153806","06.01.2024",2024,"ENERO","PRIMER TRIMESTRE","SABADO","13","MONTEVIDEO","SECCIONAL 19","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","26","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT1622038","12.01.2024",2024,"ENERO","PRIMER TRIMESTRE","VIERNES","8","MALDONADO","SECCIONAL 6","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","SIN DATO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","MUJER","28","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT1849468","14.01.2024",2024,"ENERO","PRIMER TRIMESTRE","DOMINGO","18","MONTEVIDEO","SECCIONAL 21","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","25","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
"TBT1873758","14.01.2024",2024,"ENERO","PRIMER TRIMESTRE","DOMINGO","23","DURAZNO","SECCIONAL 15","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","OBJETO PESADO / CONTUNDENTE","SIN PROCESADOS","CON MENORES C/INICIO PROC.","ACLARADO","HOMBRE","36","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBT1964870","15.01.2024",2024,"ENERO","PRIMER TRIMESTRE","LUNES","23","MALDONADO","SECCIONAL 6","RESIDENCIA","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","ARMA DE FUEGO","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","32","URUGUAYA","ANTECEDENTES POR DELITOS NO VIOLENTOS","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBW11088502","06.02.2024",2024,"FEBRERO","PRIMER TRIMESTRE","MARTES","13","RIVERA","SECCIONAL 10","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","ALTERCADOS ESPONTANEOS/ CONFLICTOS DIVERSOS","NO CORRESPONDE","CORTO / PUNZANTE","CON PROCESADOS","SIN MENORES C/INICIO PROC.","ACLARADO","HOMBRE","61","URUGUAYA","SIN ANTECEDENTES","SIN ANTECEDENTES","AMIGO/CONOCIDO"
"TBW1112954","27.01.2024",2024,"ENERO","PRIMER TRIMESTRE","SABADO","13","MONTEVIDEO","SECCIONAL 17","VIA PUBLICA U OTROS ESPACIOS ABIERTOS","AJUSTE DE CUENTAS/ CONFLICTOS ENTRE CRIMINALES","NO CORRESPONDE","CORTO / PUNZANTE","SIN PROCESADOS","SIN MENORES C/INICIO PROC.","SIN ACLARAR","HOMBRE","32","URUGUAYA","ANTECEDENTES POR AMBOS TIPOS DE DELITOS","SIN ANTECEDENTES","VINCULO DESCONOCIDO"
